NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP	GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP		200	-0.28654504	-1.2137845	0.2416503	1.0	1.0	10277	tags=36%, list=30%, signal=50%	
REACTOME_IRON_UPTAKE_AND_TRANSPORT	REACTOME_IRON_UPTAKE_AND_TRANSPORT		58	-0.3578437	-1.213738	0.21856867	1.0	1.0	9482	tags=43%, list=27%, signal=59%	
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP	GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP		198	-0.2828526	-1.2132926	0.15045871	1.0	1.0	5161	tags=24%, list=15%, signal=28%	
GSE27786_LSK_VS_ERYTHROBLAST_UP	GSE27786_LSK_VS_ERYTHROBLAST_UP		199	-0.2463183	-1.2126796	0.21206225	1.0	1.0	7849	tags=27%, list=23%, signal=34%	
REACTOME_INTERLEUKIN_17_SIGNALING	REACTOME_INTERLEUKIN_17_SIGNALING		71	-0.34539855	-1.2123909	0.25981307	1.0	1.0	14561	tags=65%, list=42%, signal=112%	
KAAB_FAILED_HEART_ATRIUM_DN	KAAB_FAILED_HEART_ATRIUM_DN		147	-0.288828	-1.2122669	0.23359074	1.0	1.0	9621	tags=33%, list=28%, signal=46%	
GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_DN	GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_DN		200	-0.27756262	-1.2118406	0.25976562	1.0	1.0	8440	tags=29%, list=24%, signal=39%	
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE		64	-0.5400687	-1.2114758	0.18132855	1.0	1.0	5662	tags=48%, list=16%, signal=58%	
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_UP	GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_UP		200	-0.27953765	-1.2113686	0.25346535	1.0	1.0	7315	tags=29%, list=21%, signal=37%	
GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP	GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP		199	-0.25959295	-1.2113544	0.15789473	1.0	1.0	9312	tags=35%, list=27%, signal=48%	
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA	WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA		59	-0.31215367	-1.2108632	0.22463769	1.0	1.0	7271	tags=29%, list=21%, signal=36%	
GSE369_IFNG_KO_VS_WT_LIVER_DN	GSE369_IFNG_KO_VS_WT_LIVER_DN		199	-0.30198616	-1.2106622	0.24501993	1.0	1.0	5834	tags=25%, list=17%, signal=29%	
WP_IL6_SIGNALING_PATHWAY	WP_IL6_SIGNALING_PATHWAY		43	-0.32098454	-1.2101914	0.24074075	1.0	1.0	7270	tags=26%, list=21%, signal=32%	
GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN	GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN		200	-0.26136503	-1.2099345	0.18401487	1.0	1.0	6199	tags=25%, list=18%, signal=30%	
GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_DN	GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_DN		200	-0.26906243	-1.2098835	0.21886793	1.0	1.0	9607	tags=36%, list=28%, signal=49%	
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN		49	-0.32386336	-1.209294	0.26653308	1.0	1.0	7102	tags=31%, list=21%, signal=38%	
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER		43	-0.3623839	-1.2091582	0.2559524	1.0	1.0	8870	tags=37%, list=26%, signal=50%	
GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP	GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP		197	-0.25335863	-1.2091122	0.20622568	1.0	1.0	8560	tags=28%, list=25%, signal=37%	
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_UP	GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_UP		200	-0.27072573	-1.2090728	0.21272366	1.0	1.0	10837	tags=41%, list=31%, signal=59%	
DELLA_RESPONSE_TO_TSA_AND_BUTYRATE	DELLA_RESPONSE_TO_TSA_AND_BUTYRATE		20	-0.4303592	-1.2090074	0.26615968	1.0	1.0	744	tags=15%, list=2%, signal=15%	
HU_GENOTOXIC_DAMAGE_24HR	HU_GENOTOXIC_DAMAGE_24HR		35	-0.37002635	-1.2088081	0.25490198	1.0	1.0	2666	tags=20%, list=8%, signal=22%	
GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN	GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN		199	-0.28392273	-1.2087542	0.21621622	1.0	1.0	7424	tags=29%, list=21%, signal=36%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		73	-0.31221592	-1.2086799	0.24719101	1.0	1.0	7271	tags=27%, list=21%, signal=35%	
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN	GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN		200	-0.46907443	-1.2086598	0.06878307	1.0	1.0	7015	tags=42%, list=20%, signal=52%	
LIU_SOX4_TARGETS_DN	LIU_SOX4_TARGETS_DN		310	-0.2689258	-1.2082521	0.2472119	1.0	1.0	8467	tags=29%, list=24%, signal=39%	
GSE20715_WT_VS_TLR4_KO_48H_OZONE_LUNG_DN	GSE20715_WT_VS_TLR4_KO_48H_OZONE_LUNG_DN		200	-0.2788126	-1.208012	0.2268431	1.0	1.0	7025	tags=29%, list=20%, signal=37%	
GSE17721_CTRL_VS_LPS_6H_BMDC_UP	GSE17721_CTRL_VS_LPS_6H_BMDC_UP		200	-0.25791675	-1.2079549	0.22033899	1.0	1.0	7938	tags=28%, list=23%, signal=36%	
GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_DN	GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_DN		172	-0.27277648	-1.2076397	0.20930232	1.0	1.0	5504	tags=24%, list=16%, signal=28%	
REACTOME_MITOPHAGY	REACTOME_MITOPHAGY		28	-0.38704002	-1.2076072	0.2691552	1.0	1.0	15687	tags=68%, list=45%, signal=124%	
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN	GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN		195	-0.24639407	-1.2074255	0.13577981	1.0	1.0	7325	tags=28%, list=21%, signal=36%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE		29	-0.44598037	-1.207257	0.1975089	1.0	1.0	6838	tags=41%, list=20%, signal=52%	
WP_ONE_CARBON_METABOLISM	WP_ONE_CARBON_METABOLISM		30	-0.39328507	-1.207202	0.22118959	1.0	1.0	5738	tags=37%, list=17%, signal=44%	
REACTOME_INTERLEUKIN_1_SIGNALING	REACTOME_INTERLEUKIN_1_SIGNALING		102	-0.33650517	-1.206892	0.26640928	1.0	1.0	8338	tags=32%, list=24%, signal=43%	
GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_UP	GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_UP		199	-0.26579693	-1.206799	0.20766129	1.0	1.0	7403	tags=30%, list=21%, signal=38%	
GSE24574_BCL6_HIGH_TFH_VS_NAIVE_CD4_TCELL_UP	GSE24574_BCL6_HIGH_TFH_VS_NAIVE_CD4_TCELL_UP		195	-0.2986175	-1.2063549	0.22326455	1.0	1.0	7955	tags=32%, list=23%, signal=42%	
GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_DN	GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_DN		199	-0.27297845	-1.2062783	0.249501	1.0	1.0	6340	tags=24%, list=18%, signal=29%	
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP		198	-0.2932295	-1.2061834	0.2524655	1.0	1.0	9600	tags=33%, list=28%, signal=46%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_UP	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_UP		200	-0.25339237	-1.205963	0.20722434	1.0	1.0	3679	tags=19%, list=11%, signal=21%	
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING	REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING		16	-0.4509592	-1.2058433	0.27102804	1.0	1.0	5101	tags=31%, list=15%, signal=37%	
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP		199	-0.2726299	-1.2057028	0.22782259	1.0	1.0	10544	tags=40%, list=30%, signal=57%	
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP	GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP		200	-0.27927104	-1.2056812	0.24151696	1.0	1.0	12106	tags=45%, list=35%, signal=69%	
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN	GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN		199	-0.25643253	-1.2056178	0.21414538	1.0	1.0	5252	tags=21%, list=15%, signal=25%	
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN		113	-0.37201676	-1.2055134	0.24293785	1.0	1.0	6133	tags=38%, list=18%, signal=46%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER		26	-0.41067573	-1.2052771	0.27833003	1.0	1.0	9242	tags=42%, list=27%, signal=58%	
GSE42724_MEMORY_VS_B1_BCELL_UP	GSE42724_MEMORY_VS_B1_BCELL_UP		199	-0.25700107	-1.2052686	0.22456814	1.0	1.0	7224	tags=26%, list=21%, signal=33%	
GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_UP	GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_UP		200	-0.25887015	-1.2052296	0.18378378	1.0	1.0	9302	tags=36%, list=27%, signal=49%	
REACTOME_AUTOPHAGY	REACTOME_AUTOPHAGY		150	-0.29480982	-1.2051011	0.24564797	1.0	1.0	10301	tags=33%, list=30%, signal=47%	
GSE27786_BCELL_VS_NKCELL_UP	GSE27786_BCELL_VS_NKCELL_UP		199	-0.2549635	-1.2049822	0.19111969	1.0	1.0	4912	tags=21%, list=14%, signal=24%	
PID_TNF_PATHWAY	PID_TNF_PATHWAY		46	-0.34022322	-1.2048088	0.24478178	1.0	1.0	8417	tags=37%, list=24%, signal=49%	
PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY		35	-0.37475273	-1.2047751	0.26129666	1.0	1.0	7327	tags=29%, list=21%, signal=36%	
GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_DN	GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_DN		199	-0.2668558	-1.2047576	0.21538462	1.0	1.0	7591	tags=27%, list=22%, signal=34%	
GSE17721_LPS_VS_CPG_8H_BMDC_UP	GSE17721_LPS_VS_CPG_8H_BMDC_UP		199	-0.2572009	-1.2046202	0.1706422	1.0	1.0	6031	tags=24%, list=17%, signal=28%	
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP		199	-0.27845344	-1.2045746	0.23954372	1.0	1.0	8767	tags=32%, list=25%, signal=43%	
MELLMAN_TUT1_TARGETS_UP	MELLMAN_TUT1_TARGETS_UP		20	-0.38543347	-1.2041558	0.25631067	1.0	1.0	6793	tags=35%, list=20%, signal=44%	
GSE25087_TREG_VS_TCONV_FETUS_DN	GSE25087_TREG_VS_TCONV_FETUS_DN		193	-0.24294063	-1.2040567	0.14893617	1.0	1.0	7222	tags=26%, list=21%, signal=33%	
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM		19	-0.46758106	-1.2038903	0.20582879	1.0	1.0	5818	tags=42%, list=17%, signal=51%	
LIU_COMMON_CANCER_GENES	LIU_COMMON_CANCER_GENES		62	-0.2856932	-1.2026088	0.2264151	1.0	1.0	1438	tags=13%, list=4%, signal=13%	
GRUETZMANN_PANCREATIC_CANCER_DN	GRUETZMANN_PANCREATIC_CANCER_DN		199	-0.3151728	-1.20243	0.20073664	1.0	1.0	8407	tags=38%, list=24%, signal=50%	
GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_UP	GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_UP		199	-0.2552341	-1.2020003	0.1879845	1.0	1.0	10969	tags=39%, list=32%, signal=56%	
UEDA_PERIFERAL_CLOCK	UEDA_PERIFERAL_CLOCK		168	-0.3188628	-1.2019135	0.23529412	1.0	1.0	9275	tags=39%, list=27%, signal=53%	
GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN	GSE16385_IFNG_TNF_VS_UNSTIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN		200	-0.27911264	-1.2018563	0.24361493	1.0	1.0	6467	tags=24%, list=19%, signal=29%	
BOCHKIS_FOXA2_TARGETS	BOCHKIS_FOXA2_TARGETS		430	-0.33574933	-1.2011662	0.17210145	1.0	1.0	9018	tags=41%, list=26%, signal=55%	
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_UP	GSE27859_DC_VS_CD11C_INT_F480_INT_DC_UP		200	-0.25975856	-1.2011532	0.19075145	1.0	1.0	5620	tags=25%, list=16%, signal=30%	
REACTOME_NUCLEOTIDE_SALVAGE	REACTOME_NUCLEOTIDE_SALVAGE		23	-0.3932317	-1.2010161	0.25447315	1.0	1.0	8964	tags=30%, list=26%, signal=41%	
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP	GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP		196	-0.27504104	-1.2007253	0.21	1.0	1.0	6186	tags=27%, list=18%, signal=32%	
SMID_BREAST_CANCER_ERBB2_UP	SMID_BREAST_CANCER_ERBB2_UP		151	-0.37407646	-1.2005785	0.24057451	1.0	1.0	7036	tags=42%, list=20%, signal=52%	
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN	GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN		200	-0.25653937	-1.2004427	0.21713148	1.0	1.0	10702	tags=38%, list=31%, signal=54%	
GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP	GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP		198	-0.27436042	-1.2001996	0.20825516	1.0	1.0	5695	tags=25%, list=16%, signal=30%	
REACTOME_MICRORNA_MIRNA_BIOGENESIS	REACTOME_MICRORNA_MIRNA_BIOGENESIS		25	-0.36598226	-1.2000815	0.24427481	1.0	1.0	12085	tags=48%, list=35%, signal=74%	
GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN		199	-0.25077736	-1.1999098	0.20338982	1.0	1.0	5677	tags=22%, list=16%, signal=26%	
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_DN	GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_DN		200	-0.2544522	-1.1994137	0.20116054	1.0	1.0	9223	tags=31%, list=27%, signal=41%	
GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_DN		200	-0.25045496	-1.1993796	0.2268431	1.0	1.0	7224	tags=26%, list=21%, signal=33%	
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP	HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP		23	-0.36111122	-1.1989515	0.2461832	1.0	1.0	3504	tags=26%, list=10%, signal=29%	
BRACHAT_RESPONSE_TO_CISPLATIN	BRACHAT_RESPONSE_TO_CISPLATIN		23	-0.38214022	-1.198901	0.2716763	1.0	1.0	3098	tags=22%, list=9%, signal=24%	
LUCAS_HNF4A_TARGETS_UP	LUCAS_HNF4A_TARGETS_UP		58	-0.3823285	-1.1988502	0.25468165	1.0	1.0	7394	tags=36%, list=21%, signal=46%	
GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_UP	GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_UP		197	-0.25799805	-1.1987735	0.19314079	1.0	1.0	7608	tags=31%, list=22%, signal=39%	
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN	GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN		200	-0.25890326	-1.1986356	0.22975518	1.0	1.0	6167	tags=24%, list=18%, signal=29%	
GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN	GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN		188	-0.23787847	-1.1985445	0.13321167	1.0	1.0	9057	tags=30%, list=26%, signal=41%	
BYSTROEM_CORRELATED_WITH_IL5_UP	BYSTROEM_CORRELATED_WITH_IL5_UP		42	-0.32814002	-1.1983209	0.24859813	1.0	1.0	6886	tags=31%, list=20%, signal=39%	
GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP	GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP		200	-0.26623774	-1.1981442	0.20912547	1.0	1.0	7982	tags=29%, list=23%, signal=38%	
GSE29618_MONOCYTE_VS_MDC_DN	GSE29618_MONOCYTE_VS_MDC_DN		200	-0.27572584	-1.1980972	0.22304833	1.0	1.0	9589	tags=36%, list=28%, signal=50%	
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP	GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP		162	-0.25714818	-1.1980938	0.19649805	1.0	1.0	3557	tags=17%, list=10%, signal=18%	
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN		38	-0.4979088	-1.1980815	0.23431735	1.0	1.0	9537	tags=50%, list=28%, signal=69%	
RASHI_RESPONSE_TO_IONIZING_RADIATION_2	RASHI_RESPONSE_TO_IONIZING_RADIATION_2		124	-0.33447158	-1.1978068	0.19926874	1.0	1.0	7467	tags=35%, list=22%, signal=44%	
GSE21033_1H_VS_24H_POLYIC_STIM_DC_DN	GSE21033_1H_VS_24H_POLYIC_STIM_DC_DN		170	-0.2930736	-1.1977063	0.2387755	1.0	1.0	9860	tags=36%, list=29%, signal=51%	
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	REACTOME_SIGNALING_BY_INSULIN_RECEPTOR		77	-0.27786654	-1.1975152	0.18410853	1.0	1.0	8001	tags=36%, list=23%, signal=47%	
GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN	GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN		197	-0.2522421	-1.1972165	0.21763602	1.0	1.0	10498	tags=38%, list=30%, signal=54%	
GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP	GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP		200	-0.27290985	-1.1970712	0.22554891	1.0	1.0	10398	tags=38%, list=30%, signal=54%	
REACTOME_RAS_PROCESSING	REACTOME_RAS_PROCESSING		24	-0.40634233	-1.1969612	0.28313252	1.0	1.0	10569	tags=38%, list=31%, signal=54%	
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN		85	-0.40487254	-1.1968654	0.24448529	1.0	1.0	8345	tags=48%, list=24%, signal=63%	
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN	GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN		199	-0.26049832	-1.1967216	0.20415878	1.0	1.0	8438	tags=32%, list=24%, signal=42%	
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP		199	-0.30492967	-1.1963634	0.26447877	1.0	1.0	9600	tags=38%, list=28%, signal=52%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_UP	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_UP		136	-0.28231573	-1.1963469	0.23962264	1.0	1.0	4868	tags=24%, list=14%, signal=28%	
GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN	GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN		195	-0.27796346	-1.1953552	0.20747663	1.0	1.0	8842	tags=34%, list=26%, signal=46%	
WOTTON_RUNX_TARGETS_UP	WOTTON_RUNX_TARGETS_UP		21	-0.36419907	-1.1952453	0.24124514	1.0	1.0	5079	tags=38%, list=15%, signal=45%	
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN	KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_DN		199	-0.27655017	-1.1951096	0.22330096	1.0	1.0	9494	tags=33%, list=27%, signal=45%	
GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP	GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP		198	-0.2608607	-1.1946175	0.23047619	1.0	1.0	7399	tags=25%, list=21%, signal=31%	
MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD	MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD		21	-0.40599284	-1.1943558	0.2581262	1.0	1.0	5765	tags=43%, list=17%, signal=51%	
GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_UP	GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_UP		200	-0.25302374	-1.19432	0.22456814	1.0	1.0	7135	tags=26%, list=21%, signal=32%	
WP_ESTROGEN_METABOLISM	WP_ESTROGEN_METABOLISM		18	-0.65906364	-1.1942239	0.12880144	1.0	1.0	6771	tags=72%, list=20%, signal=90%	
GSE17721_CTRL_VS_LPS_24H_BMDC_UP	GSE17721_CTRL_VS_LPS_24H_BMDC_UP		199	-0.25117117	-1.1938307	0.19923371	1.0	1.0	5381	tags=22%, list=16%, signal=26%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN		45	-0.33030087	-1.1937779	0.26824456	1.0	1.0	1654	tags=16%, list=5%, signal=16%	
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS		16	-0.6568235	-1.1935623	0.12926391	1.0	1.0	5946	tags=69%, list=17%, signal=83%	
REACTOME_BETA_DEFENSINS	REACTOME_BETA_DEFENSINS		20	-0.4472599	-1.1933483	0.23005566	1.0	1.0	10524	tags=65%, list=30%, signal=93%	
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_AUTOPHAGY	WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_AUTOPHAGY		19	-0.36869723	-1.192994	0.26570916	1.0	1.0	4469	tags=16%, list=13%, signal=18%	
GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP		200	-0.262654	-1.1929753	0.24361493	1.0	1.0	10517	tags=37%, list=30%, signal=53%	
WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS	WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS		21	-0.52894986	-1.192859	0.2972477	1.0	1.0	5695	tags=52%, list=16%, signal=63%	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN		137	-0.33958787	-1.1928355	0.273743	1.0	1.0	7541	tags=35%, list=22%, signal=45%	
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING		18	-0.50925595	-1.1928252	0.3457557	1.0	1.0	11933	tags=56%, list=34%, signal=85%	
LIU_NASOPHARYNGEAL_CARCINOMA	LIU_NASOPHARYNGEAL_CARCINOMA		69	-0.2915798	-1.1927648	0.23719165	1.0	1.0	7410	tags=29%, list=21%, signal=37%	
GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP	GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP		199	-0.31056094	-1.1924766	0.26757812	1.0	1.0	9131	tags=37%, list=26%, signal=50%	
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_UP	GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_UP		200	-0.26053283	-1.192442	0.2650376	1.0	1.0	8443	tags=30%, list=24%, signal=39%	
PID_HDAC_CLASSIII_PATHWAY	PID_HDAC_CLASSIII_PATHWAY		26	-0.40220514	-1.1923721	0.29433963	1.0	1.0	14393	tags=73%, list=42%, signal=125%	
GSE37301_MULTIPOTENT_PROGENITOR_VS_PRO_BCELL_DN	GSE37301_MULTIPOTENT_PROGENITOR_VS_PRO_BCELL_DN		179	-0.27215642	-1.1921202	0.23900573	1.0	1.0	9487	tags=36%, list=27%, signal=49%	
WANG_LMO4_TARGETS_UP	WANG_LMO4_TARGETS_UP		360	-0.22915572	-1.1920857	0.21333334	1.0	1.0	9623	tags=31%, list=28%, signal=42%	
RB_P107_DN.V1_DN	RB_P107_DN.V1_DN		126	-0.32168463	-1.1919671	0.27954972	1.0	1.0	10804	tags=42%, list=31%, signal=61%	
GSE6566_STRONG_VS_WEAK_DC_STIMULATED_CD4_TCELL_DN	GSE6566_STRONG_VS_WEAK_DC_STIMULATED_CD4_TCELL_DN		188	-0.25906068	-1.1916002	0.20220588	1.0	1.0	8016	tags=30%, list=23%, signal=39%	
