NAME	TITLE	SCORE	
FREM2-AS1	FREM2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39964]	0.27865478	
MIR6728	microRNA 6728 [Source:HGNC Symbol;Acc:HGNC:49961]	0.27864888	
IL1R1	interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]	0.2786059	
RPL7AP53	ribosomal protein L7a pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:36392]	0.27854973	
MOSMO	modulator of smoothened [Source:HGNC Symbol;Acc:HGNC:27087]	0.27852055	
RNA5SP309	RNA, 5S ribosomal pseudogene 309 [Source:HGNC Symbol;Acc:HGNC:43209]	0.27848634	
CES5AP1	carboxylesterase 5A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38516]	0.2784464	
MISP3	MISP family member 3 [Source:HGNC Symbol;Acc:HGNC:26963]	0.2784021	
POLD3	DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]	0.27836218	
KCNIP4-IT1	KCNIP4 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:29895]	0.27834275	
KCNJ13	potassium inwardly rectifying channel subfamily J member 13 [Source:HGNC Symbol;Acc:HGNC:6259]	0.27832434	
HSPE1P7	heat shock protein family E (Hsp10) member 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49327]	0.27831438	
ATP6V1G2-DDX39B	ATP6V1G2-DDX39B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41999]	0.2782706	
OR2B7P	olfactory receptor family 2 subfamily B member 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:13967]	0.2782706	
RPL7AP14	ribosomal protein L7a pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:16590]	0.27825263	
RNU6-306P	RNA, U6 small nuclear 306, pseudogene [Source:HGNC Symbol;Acc:HGNC:47269]	0.278164	
LINC01760	long intergenic non-protein coding RNA 1760 [Source:HGNC Symbol;Acc:HGNC:52549]	0.27811825	
TP53I11	tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842]	0.27811024	
FKBP4P1	FKBP prolyl isomerase 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44038]	0.2781026	
TRABD2A	TraB domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27013]	0.27809748	
IGLV3-25	immunoglobulin lambda variable 3-25 [Source:HGNC Symbol;Acc:HGNC:5908]	0.27805918	
THAP2	THAP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20854]	0.27802488	
FGD6	FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]	0.27801418	
CAPN11	calpain 11 [Source:HGNC Symbol;Acc:HGNC:1478]	0.27797404	
MASTL	microtubule associated serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:19042]	0.27797383	
RN7SKP269	RN7SK pseudogene 269 [Source:HGNC Symbol;Acc:HGNC:45993]	0.27796218	
IARS2P1	IARS2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50474]	0.27795422	
LINC02551	long intergenic non-protein coding RNA 2551 [Source:HGNC Symbol;Acc:HGNC:53586]	0.27788308	
LINC02706	long intergenic non-protein coding RNA 2706 [Source:HGNC Symbol;Acc:HGNC:54223]	0.2778769	
ARHGAP23P1	Rho GTPase activating protein 23 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45039]	0.2778434	
TNFSF4	TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	0.2777848	
MYCL-AS1	MYCL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40386]	0.27778235	
IGKV2D-40	immunoglobulin kappa variable 2D-40 [Source:HGNC Symbol;Acc:HGNC:5804]	0.2777702	
LINC00676	long intergenic non-protein coding RNA 676 [Source:HGNC Symbol;Acc:HGNC:44394]	0.2777633	
DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	0.27768108	
PDE2A-AS1	PDE2A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40435]	0.2776675	
NKILA	NF-kappaB interacting lncRNA [Source:HGNC Symbol;Acc:HGNC:51599]	0.27764505	
BRD9P1	bromodomain containing 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51445]	0.2775465	
PRICKLE2-AS3	PRICKLE2 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:40918]	0.2775453	
DLX2	distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915]	0.2774958	
MIR6505	microRNA 6505 [Source:HGNC Symbol;Acc:HGNC:50104]	0.27749503	
USP26	ubiquitin specific peptidase 26 [Source:HGNC Symbol;Acc:HGNC:13485]	0.27748218	
SMYD2	SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982]	0.27746573	
LINC00385	long intergenic non-protein coding RNA 385 [Source:HGNC Symbol;Acc:HGNC:42713]	0.27746066	
HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]	0.27742586	
TEX36	testis expressed 36 [Source:HGNC Symbol;Acc:HGNC:31653]	0.27742445	
SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]	0.2774212	
CSTP2	cystatin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:2487]	0.2774128	
RPL23AP78	ribosomal protein L23a pseudogene 78 [Source:HGNC Symbol;Acc:HGNC:35518]	0.2774128	
MYL12A	myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701]	0.27736568	
SKINT1L	Skint1 like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33993]	0.27731338	
TRAJ48	T cell receptor alpha joining 48 [Source:HGNC Symbol;Acc:HGNC:12079]	0.2773124	
GGTLC5P	gamma-glutamyltransferase light chain 5 pseudogene [Source:HGNC Symbol;Acc:HGNC:33427]	0.27730823	
KRT18P6	keratin 18 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:20280]	0.2772813	
EIF4BP9	eukaryotic translation initiation factor 4B pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:37942]	0.2772578	
RPS20P20	ribosomal protein S20 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36674]	0.27723378	
SSBP4	single stranded DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:15676]	0.27717698	
PRICKLE1	prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]	0.27716398	
ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:2720]	0.2771494	
CHMP4BP1	charged multivesicular body protein 4B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43616]	0.27711454	
SNORD69	small nucleolar RNA, C/D box 69 [Source:HGNC Symbol;Acc:HGNC:32730]	0.27699783	
LNCOG	lncRNA osteogenesis associated [Source:HGNC Symbol;Acc:HGNC:53336]	0.2769977	
MGC27382	uncharacterized MGC27382 [Source:NCBI gene (formerly Entrezgene);Acc:149047]	0.2769839	
MOB3C	MOB kinase activator 3C [Source:HGNC Symbol;Acc:HGNC:29800]	0.2769768	
ERICH4	glutamate rich 4 [Source:HGNC Symbol;Acc:HGNC:34497]	0.27696824	
TSSC2	tumor suppressing subtransferable candidate 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12384]	0.27695355	
FDPSP4	farnesyl diphosphate synthase pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:3635]	0.2769511	
DNAJC25	DnaJ heat shock protein family (Hsp40) member C25 [Source:HGNC Symbol;Acc:HGNC:34187]	0.27695084	
TEPP	testis, prostate and placenta expressed [Source:HGNC Symbol;Acc:HGNC:33745]	0.27693465	
PITPNC1	phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]	0.2769227	
SLC34A2	solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]	0.27685353	
LINC02049	long intergenic non-protein coding RNA 2049 [Source:HGNC Symbol;Acc:HGNC:52889]	0.27677944	
FHAD1-AS1	FHAD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41241]	0.27676985	
RALYL	RALY RNA binding protein like [Source:HGNC Symbol;Acc:HGNC:27036]	0.27675682	
ZNF488	zinc finger protein 488 [Source:HGNC Symbol;Acc:HGNC:23535]	0.27672392	
ALAS2	5'-aminolevulinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:397]	0.27671784	
RXYLT1-AS1	RXYLT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48910]	0.2767122	
RBM43	RNA binding motif protein 43 [Source:HGNC Symbol;Acc:HGNC:24790]	0.27670687	
MIR3685	microRNA 3685 [Source:HGNC Symbol;Acc:HGNC:38886]	0.27669948	
AP000641.1	heat shock protein family D (Hsp60) member 1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:35138]	0.27669886	
KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6286]	0.2766603	
PLAGL1	PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046]	0.27664468	
RNA5SP246	RNA, 5S ribosomal pseudogene 246 [Source:HGNC Symbol;Acc:HGNC:43146]	0.2766064	
SOX30	SRY-box transcription factor 30 [Source:HGNC Symbol;Acc:HGNC:30635]	0.27650046	
RNU6-39P	RNA, U6 small nuclear 39, pseudogene [Source:HGNC Symbol;Acc:HGNC:34283]	0.27644035	
HOXC-AS3	HOXC cluster antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:43751]	0.27642745	
CHRNA1	cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955]	0.27641755	
SPANXC	SPANX family member C [Source:HGNC Symbol;Acc:HGNC:14331]	0.27639517	
RNF217	ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487]	0.27636987	
SLC5A3	solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038]	0.27635664	
OR8V1P	olfactory receptor family 8 subfamily V member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:19613]	0.27629635	
IL21-AS1	IL21 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40299]	0.27629456	
AL079301.1	novel transcript	0.27628517	
LINC01823	long intergenic non-protein coding RNA 1823 [Source:HGNC Symbol;Acc:HGNC:52628]	0.27628326	
IGF2BP3	insulin like growth factor 2 mRNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:28868]	0.27626833	
ERRFI1	ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]	0.2761088	
MSX2	msh homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7392]	0.27607813	
LINC00499	long intergenic non-protein coding RNA 499 [Source:HGNC Symbol;Acc:HGNC:43436]	0.27604616	
ID1	inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]	0.2760422	
HMGB3P5	high mobility group box 3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39105]	0.27602753	
LIX1L	limb and CNS expressed 1 like [Source:HGNC Symbol;Acc:HGNC:28715]	0.27595568	
PRSS29P	serine protease 29, pseudogene [Source:HGNC Symbol;Acc:HGNC:17542]	0.27582854	
DCBLD1	discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]	0.275757	
LINC02713	long intergenic non-protein coding RNA 2713 [Source:HGNC Symbol;Acc:HGNC:54230]	0.27574554	
UBA52P7	ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36615]	0.27574554	
EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]	0.2757411	
OR5B10P	olfactory receptor family 5 subfamily B member 10 pseudogene [Source:HGNC Symbol;Acc:HGNC:8320]	0.27573502	
FAM171A1	family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]	0.27569222	
LINC00514	long intergenic non-protein coding RNA 514 [Source:HGNC Symbol;Acc:HGNC:27549]	0.2756664	
OR11A1	olfactory receptor family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8176]	0.2756601	
EMSY	EMSY transcriptional repressor, BRCA2 interacting [Source:HGNC Symbol;Acc:HGNC:18071]	0.2756239	
RGPD3	RANBP2 like and GRIP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:32416]	0.2756121	
LINC02262	long intergenic non-protein coding RNA 2262 [Source:HGNC Symbol;Acc:HGNC:53174]	0.2756006	
PROK2	prokineticin 2 [Source:HGNC Symbol;Acc:HGNC:18455]	0.27559653	
NPM1P8	nucleophosmin 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:7928]	0.27557343	
CIBAR1P2	CIBAR1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32287]	0.27557343	
CDC45	cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739]	0.27556926	
CCDC110	coiled-coil domain containing 110 [Source:HGNC Symbol;Acc:HGNC:28504]	0.27552766	
CCL13	C-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10611]	0.27549645	
RAB23	RAB23, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14263]	0.2754915	
LPP	LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]	0.2754583	
HNRNPA1P52	heterogeneous nuclear ribonucleoprotein A1 pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:48782]	0.2754358	
GRK4	G protein-coupled receptor kinase 4 [Source:HGNC Symbol;Acc:HGNC:4543]	0.2754206	
PPIAP85	peptidylprolyl isomerase A pseudogene 85 [Source:HGNC Symbol;Acc:HGNC:53709]	0.2754204	
OLAH	oleoyl-ACP hydrolase [Source:HGNC Symbol;Acc:HGNC:25625]	0.2754027	
MIR3609	microRNA 3609 [Source:HGNC Symbol;Acc:HGNC:38956]	0.2754005	
APBA1	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]	0.27537423	
CCDC157	coiled-coil domain containing 157 [Source:HGNC Symbol;Acc:HGNC:33854]	0.2753593	
LDHAP1	lactate dehydrogenase A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6536]	0.2753219	
SMG1P7	SMG1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49864]	0.2752945	
CASC8	cancer susceptibility 8 [Source:HGNC Symbol;Acc:HGNC:45129]	0.2752527	
LINC02803	long intergenic non-protein coding RNA 2803 [Source:HGNC Symbol;Acc:HGNC:54328]	0.27524284	
C9orf163	chromosome 9 open reading frame 163 [Source:HGNC Symbol;Acc:HGNC:26718]	0.27523625	
CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	0.27523288	
CAPN13	calpain 13 [Source:HGNC Symbol;Acc:HGNC:16663]	0.27516317	
LNPK	lunapark, ER junction formation factor [Source:HGNC Symbol;Acc:HGNC:21610]	0.27515504	
ANGPT1	angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484]	0.2751459	
RNA5SP67	RNA, 5S ribosomal pseudogene 67 [Source:HGNC Symbol;Acc:HGNC:42844]	0.27513978	
TEX49	testis expressed 49 [Source:HGNC Symbol;Acc:HGNC:48628]	0.2751287	
RPL36AP16	ribosomal protein L36a pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36416]	0.2751281	
VTA1P2	vesicle trafficking 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50484]	0.27510598	
PDE5A	phosphodiesterase 5A [Source:HGNC Symbol;Acc:HGNC:8784]	0.275032	
RPL5P27	ribosomal protein L5 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:36172]	0.27502346	
LIF-AS1	LIF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53473]	0.27492335	
ITM2C	integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]	0.27491614	
ART5	ADP-ribosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:24049]	0.27485192	
C9orf64	chromosome 9 open reading frame 64 [Source:HGNC Symbol;Acc:HGNC:28144]	0.27484983	
GATA5	GATA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:15802]	0.27482006	
IGHV3-43	immunoglobulin heavy variable 3-43 [Source:HGNC Symbol;Acc:HGNC:5604]	0.27481833	
MTCO3P15	MT-CO3 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:52045]	0.27481782	
BRWD1P3	bromodomain and WD repeat domain containing 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:51530]	0.27481782	
EFHD1	EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]	0.27478188	
PSMC1P5	proteasome 26S subunit, ATPase 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39780]	0.27465403	
SPCS2	signal peptidase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28962]	0.27464354	
MTUS2	microtubule associated scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:20595]	0.2746369	
RNY1P2	RNY1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42479]	0.27462733	
PRELID3BP8	PRELI domain containing 3B pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:49070]	0.27462733	
FAM237A	family with sequence similarity 237 member A [Source:HGNC Symbol;Acc:HGNC:52388]	0.27462554	
IMPDH1P3	inosine monophosphate dehydrogenase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:33958]	0.27456963	
GJE1	gap junction protein epsilon 1 [Source:HGNC Symbol;Acc:HGNC:33251]	0.27456963	
CDH9	cadherin 9 [Source:HGNC Symbol;Acc:HGNC:1768]	0.27456963	
LINC01067	long intergenic non-protein coding RNA 1067 [Source:HGNC Symbol;Acc:HGNC:49105]	0.27456963	
APAF1	apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]	0.27455357	
CARNS1	carnosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:29268]	0.27448803	
CAPN8	calpain 8 [Source:HGNC Symbol;Acc:HGNC:1485]	0.27448308	
RAD51AP2	RAD51 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:34417]	0.27447835	
CKS1B	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]	0.27444667	
DNAJC10	DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]	0.27439758	
KLHL4	kelch like family member 4 [Source:HGNC Symbol;Acc:HGNC:6355]	0.27438363	
KIFC1	kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]	0.2743663	
MEPE	matrix extracellular phosphoglycoprotein [Source:HGNC Symbol;Acc:HGNC:13361]	0.27436215	
NR2F2	nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]	0.27434143	
XRCC5	X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]	0.2743303	
RN7SL440P	RNA, 7SL, cytoplasmic 440, pseudogene [Source:HGNC Symbol;Acc:HGNC:46456]	0.27432778	
OR5J2	olfactory receptor family 5 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:19612]	0.27431998	
THRAP3P3	THRAP3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54834]	0.27430537	
MTCYBP41	MT-CYB pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:52309]	0.27428946	
CCDC68	coiled-coil domain containing 68 [Source:HGNC Symbol;Acc:HGNC:24350]	0.27422947	
LINC00347	long intergenic non-protein coding RNA 347 [Source:HGNC Symbol;Acc:HGNC:27890]	0.27419415	
NDUFAF2P1	NDUFAF2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54722]	0.27417874	
SPCS3-AS1	SPCS3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54818]	0.27411655	
CNTN5	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]	0.2740853	
LINC01022	long intergenic non-protein coding RNA 1022 [Source:HGNC Symbol;Acc:HGNC:48998]	0.2740507	
PRSS55	serine protease 55 [Source:HGNC Symbol;Acc:HGNC:30824]	0.27403784	
RN7SL43P	RNA, 7SL, cytoplasmic 43, pseudogene [Source:HGNC Symbol;Acc:HGNC:46059]	0.2739843	
CAMKK1	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]	0.27397934	
OR6K2	olfactory receptor family 6 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15029]	0.2739529	
HOXB-AS1	HOXB cluster antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43744]	0.27394322	
IGKV2-4	immunoglobulin kappa variable 2-4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5788]	0.27393466	
RN7SKP118	RN7SK pseudogene 118 [Source:HGNC Symbol;Acc:HGNC:45842]	0.27393466	
CAMTA1	calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]	0.2739013	
ENO1-AS1	ENO1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40214]	0.27387026	
RNU1-75P	RNA, U1 small nuclear 75, pseudogene [Source:HGNC Symbol;Acc:HGNC:48417]	0.27385625	
FKBP1B	FKBP prolyl isomerase 1B [Source:HGNC Symbol;Acc:HGNC:3712]	0.2738241	
TAS1R3	taste 1 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:15661]	0.27381864	
HMGN1P14	high mobility group nucleosome binding domain 1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:39358]	0.27380317	
IFI27	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]	0.27379596	
SCD5	stearoyl-CoA desaturase 5 [Source:HGNC Symbol;Acc:HGNC:21088]	0.2737855	
RNU6-1198P	RNA, U6 small nuclear 1198, pseudogene [Source:HGNC Symbol;Acc:HGNC:48161]	0.27376714	
TDH	L-threonine dehydrogenase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15547]	0.27375594	
GASK1A	golgi associated kinase 1A [Source:HGNC Symbol;Acc:HGNC:24485]	0.27373317	
FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]	0.27369657	
FERMT2	fermitin family member 2 [Source:HGNC Symbol;Acc:HGNC:15767]	0.2736569	
NKX2-1-AS1	NKX2-1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40585]	0.27361235	
OXCT2	3-oxoacid CoA-transferase 2 [Source:HGNC Symbol;Acc:HGNC:18606]	0.27360827	
PEA15	proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]	0.2735778	
RNU2-35P	RNA, U2 small nuclear 35, pseudogene [Source:HGNC Symbol;Acc:HGNC:48528]	0.27357212	
EML2-AS1	EML2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48331]	0.2735717	
LINC02392	long intergenic non-protein coding RNA 2392 [Source:HGNC Symbol;Acc:HGNC:53319]	0.27356735	
HEATR9	HEAT repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:26548]	0.27356425	
ENPP7P4	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:48687]	0.27351877	
MSC	musculin [Source:HGNC Symbol;Acc:HGNC:7321]	0.27345186	
RNU6-290P	RNA, U6 small nuclear 290, pseudogene [Source:HGNC Symbol;Acc:HGNC:47253]	0.27337703	
MIR632	microRNA 632 [Source:HGNC Symbol;Acc:HGNC:32888]	0.27337703	
RNU6-1219P	RNA, U6 small nuclear 1219, pseudogene [Source:HGNC Symbol;Acc:HGNC:48182]	0.27337703	
HS6ST2-AS1	HS6ST2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40870]	0.27337703	
ATE1-AS1	ATE1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49496]	0.27336907	
KRBOX1	KRAB box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:38708]	0.2733466	
GPR160P1	GPR160 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54682]	0.27332708	
RNU6-95P	RNA, U6 small nuclear 95, pseudogene [Source:HGNC Symbol;Acc:HGNC:47058]	0.27329737	
COX6CP3	cytochrome c oxidase subunit 6C pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31721]	0.27329737	
RPL9P16	ribosomal protein L9 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36851]	0.27329737	
PTGER1	prostaglandin E receptor 1 [Source:HGNC Symbol;Acc:HGNC:9593]	0.2732819	
RN7SL602P	RNA, 7SL, cytoplasmic 602, pseudogene [Source:HGNC Symbol;Acc:HGNC:46618]	0.2732629	
PSMC1P6	proteasome 26S subunit, ATPase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39781]	0.27311707	
MTCYBP45	MT-CYB pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:52313]	0.27311707	
RNA5SP378	RNA, 5S ribosomal pseudogene 378 [Source:HGNC Symbol;Acc:HGNC:43278]	0.27311707	
EEF1DP6	eukaryotic translation elongation factor 1 delta pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:51456]	0.27311707	
SLC29A4P1	solute carrier family 29 member 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43783]	0.27311707	
CST8	cystatin 8 [Source:HGNC Symbol;Acc:HGNC:2480]	0.27311707	
IGLCOR22-2	immunoglobulin lambda constant/OR22-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15697]	0.27311707	
LINC01689	long intergenic non-protein coding RNA 1689 [Source:HGNC Symbol;Acc:HGNC:52476]	0.27311707	
LINC02166	long intergenic non-protein coding RNA 2166 [Source:HGNC Symbol;Acc:HGNC:53027]	0.27311057	
RN7SL546P	RNA, 7SL, cytoplasmic 546, pseudogene [Source:HGNC Symbol;Acc:HGNC:46562]	0.2730982	
VDAC1P4	voltage dependent anion channel 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:12675]	0.27308375	
PSMD10P2	proteasome 26S subunit, non-ATPase, 10 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:30151]	0.27291587	
SLC9A3P2	solute carrier family 9 member 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:19325]	0.27290183	
ATP5F1AP10	ATP synthase F1 subunit alpha pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37668]	0.27289695	
AC005759.1	novel transcript, antisense to PDE4C	0.272772	
PTCHD3P2	patched domain containing 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44946]	0.2726222	
LINC01197	long intergenic non-protein coding RNA 1197 [Source:HGNC Symbol;Acc:HGNC:49597]	0.2726157	
HGF	hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]	0.27252275	
HSPB1P1	heat shock protein family B (small) member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5251]	0.27248427	
MGAT4EP	MGAT4 family member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:49418]	0.27245274	
LINC01686	long intergenic non-protein coding RNA 1686 [Source:HGNC Symbol;Acc:HGNC:27643]	0.27241775	
AMY1C	amylase alpha 1C [Source:HGNC Symbol;Acc:HGNC:476]	0.27234638	
NIPSNAP3B	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]	0.27233633	
HOXC12	homeobox C12 [Source:HGNC Symbol;Acc:HGNC:5124]	0.27221707	
HIGD1B	HIG1 hypoxia inducible domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24318]	0.27221105	
SKP2	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]	0.27214614	
