NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
SEKI_INFLAMMATORY_RESPONSE_LPS_DN	22		Rejected!	
RAY_ALZHEIMERS_DISEASE	13		Rejected!	
HUNSBERGER_EXERCISE_REGULATED_GENES	31		Rejected!	
PIONTEK_PKD1_TARGETS_UP	38		Rejected!	
PIONTEK_PKD1_TARGETS_DN	16		Rejected!	
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	50		Rejected!	
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	106		Rejected!	
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_UP	23		Rejected!	
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	49		Rejected!	
GOLDRATH_ANTIGEN_RESPONSE	360		Rejected!	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	117		Rejected!	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN	45		Rejected!	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	143		Rejected!	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_DN	54		Rejected!	
LINDSTEDT_DENDRITIC_CELL_MATURATION_A	61		Rejected!	
LINDSTEDT_DENDRITIC_CELL_MATURATION_B	49		Rejected!	
LINDSTEDT_DENDRITIC_CELL_MATURATION_C	63		Rejected!	
LINDSTEDT_DENDRITIC_CELL_MATURATION_D	63		Rejected!	
MARSHALL_VIRAL_INFECTION_RESPONSE_UP	10		Rejected!	
MARSHALL_VIRAL_INFECTION_RESPONSE_DN	30		Rejected!	
MARTINELLI_IMMATURE_NEUTROPHIL_UP	11		Rejected!	
MARTINELLI_IMMATURE_NEUTROPHIL_DN	13		Rejected!	
NICK_RESPONSE_TO_PROC_TREATMENT_DN	27		Rejected!	
NUTT_GBM_VS_AO_GLIOMA_UP	46		Rejected!	
NUTT_GBM_VS_AO_GLIOMA_DN	46		Rejected!	
PARK_APL_PATHOGENESIS_UP	14		Rejected!	
PARK_APL_PATHOGENESIS_DN	48		Rejected!	
PARK_TRETINOIN_RESPONSE	12		Rejected!	
PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION	30		Rejected!	
PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION	23		Rejected!	
ZHANG_INTERFERON_RESPONSE	24		Rejected!	
WU_ALZHEIMER_DISEASE_UP	14		Rejected!	
WU_ALZHEIMER_DISEASE_DN	19		Rejected!	
MIZUKAMI_HYPOXIA_UP	12		Rejected!	
MIZUKAMI_HYPOXIA_DN	6		Rejected!	
YOSHIMURA_MAPK8_TARGETS_UP	1219	37		
YOSHIMURA_MAPK8_TARGETS_DN	359		Rejected!	
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	66		Rejected!	
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN	12		Rejected!	
RAY_TARGETS_OF_P210_BCR_ABL_FUSION_UP	16		Rejected!	
RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN	15		Rejected!	
RUIZ_TNC_TARGETS_UP	156		Rejected!	
RUIZ_TNC_TARGETS_DN	143		Rejected!	
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	341		Rejected!	
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	321		Rejected!	
RUTELLA_RESPONSE_TO_HGF_UP	422		Rejected!	
RUTELLA_RESPONSE_TO_HGF_DN	240		Rejected!	
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	412		Rejected!	
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN	250		Rejected!	
SCHRAETS_MLL_TARGETS_UP	33		Rejected!	
SCHRAETS_MLL_TARGETS_DN	34		Rejected!	
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP	14		Rejected!	
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN	34		Rejected!	
ROSS_LEUKEMIA_WITH_MLL_FUSIONS	80		Rejected!	
VANASSE_BCL2_TARGETS_UP	29		Rejected!	
VANASSE_BCL2_TARGETS_DN	59		Rejected!	
VANTVEER_BREAST_CANCER_ESR1_UP	147		Rejected!	
VANTVEER_BREAST_CANCER_ESR1_DN	224		Rejected!	
VANTVEER_BREAST_CANCER_BRCA1_UP	34		Rejected!	
VANTVEER_BREAST_CANCER_BRCA1_DN	39		Rejected!	
WALLACE_JAK2_TARGETS_UP	24		Rejected!	
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	301		Rejected!	
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN	237		Rejected!	
SWEET_LUNG_CANCER_KRAS_UP	480		Rejected!	
SWEET_LUNG_CANCER_KRAS_DN	422		Rejected!	
SWEET_KRAS_ONCOGENIC_SIGNATURE	89		Rejected!	
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	84		Rejected!	
HINATA_NFKB_TARGETS_KERATINOCYTE_DN	23		Rejected!	
HINATA_NFKB_TARGETS_FIBROBLAST_UP	81		Rejected!	
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_UP	29		Rejected!	
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN	76		Rejected!	
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	152		Rejected!	
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_DN	65		Rejected!	
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	66		Rejected!	
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	38		Rejected!	
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	41		Rejected!	
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN	48		Rejected!	
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	21		Rejected!	
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_DN	29		Rejected!	
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP	10		Rejected!	
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN	20		Rejected!	
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_UP	23		Rejected!	
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	23		Rejected!	
LEE_EARLY_T_LYMPHOCYTE_UP	109		Rejected!	
LEE_EARLY_T_LYMPHOCYTE_DN	58		Rejected!	
LEE_INTRATHYMIC_T_PROGENITOR	20		Rejected!	
LEE_DOUBLE_POLAR_THYMOCYTE	28		Rejected!	
LEE_SP4_THYMOCYTE	15		Rejected!	
LEE_RECENT_THYMIC_EMIGRANT	234		Rejected!	
LEE_NAIVE_T_LYMPHOCYTE	20		Rejected!	
LEE_DIFFERENTIATING_T_LYMPHOCYTE	200		Rejected!	
LI_WILMS_TUMOR	27		Rejected!	
FINAK_BREAST_CANCER_SDPP_SIGNATURE	26		Rejected!	
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	460		Rejected!	
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	197		Rejected!	
BRUNEAU_SEPTATION_ATRIAL	5		Rejected!	
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	69		Rejected!	
BRUNEAU_SEPTATION_VENTRICULAR	10		Rejected!	
BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS	8		Rejected!	
MELLMAN_TUT1_TARGETS_UP	20		Rejected!	
MELLMAN_TUT1_TARGETS_DN	47		Rejected!	
HAN_SATB1_TARGETS_UP	425		Rejected!	
HAN_SATB1_TARGETS_DN	388		Rejected!	
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	320		Rejected!	
COLINA_TARGETS_OF_4EBP1_AND_4EBP2	359		Rejected!	
CHEN_METABOLIC_SYNDROM_NETWORK	1242	31		
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	27		Rejected!	
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	67		Rejected!	
MIKKELSEN_PLURIPOTENT_STATE_UP	11		Rejected!	
MIKKELSEN_PLURIPOTENT_STATE_DN	8		Rejected!	
MIKKELSEN_DEDIFFERENTIATED_STATE_UP	8		Rejected!	
MIKKELSEN_DEDIFFERENTIATED_STATE_DN	7		Rejected!	
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY	10		Rejected!	
ELLWOOD_MYC_TARGETS_UP	14		Rejected!	
ELLWOOD_MYC_TARGETS_DN	42		Rejected!	
SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	36		Rejected!	
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	101		Rejected!	
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	67		Rejected!	
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	81		Rejected!	
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	65		Rejected!	
HSIAO_HOUSEKEEPING_GENES	398		Rejected!	
MEISSNER_ES_ICP_WITH_H3K4ME3	32		Rejected!	
MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	14		Rejected!	
MEISSNER_NPC_HCP_WITH_H3K27ME3	79		Rejected!	
MEISSNER_NPC_ICP_WITH_H3K4ME3	19		Rejected!	
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	143		Rejected!	
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	542	27		
MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED	21		Rejected!	
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	271	17		
MEISSNER_BRAIN_ICP_WITH_H3K4ME3	31		Rejected!	
MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3	1071	35		
MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	40		Rejected!	
TAVAZOIE_METASTASIS	108		Rejected!	
WENDT_COHESIN_TARGETS_UP	32		Rejected!	
FERRANDO_HOX11_NEIGHBORS	23		Rejected!	
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_UP	5		Rejected!	
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN	25		Rejected!	
ZHAN_EARLY_DIFFERENTIATION_GENES_UP	7		Rejected!	
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	42		Rejected!	
MILI_PSEUDOPODIA	50		Rejected!	
MILI_PSEUDOPODIA_CHEMOTAXIS_UP	86		Rejected!	
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	435		Rejected!	
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	522		Rejected!	
MILI_PSEUDOPODIA_HAPTOTAXIS_DN	675		Rejected!	
LIU_VAV3_PROSTATE_CARCINOGENESIS_UP	89		Rejected!	
LIU_VAV3_PROSTATE_CARCINOGENESIS_DN	17		Rejected!	
CROONQUIST_IL6_DEPRIVATION_UP	17		Rejected!	
CROONQUIST_IL6_DEPRIVATION_DN	95		Rejected!	
CROONQUIST_STROMAL_STIMULATION_UP	56		Rejected!	
CROONQUIST_STROMAL_STIMULATION_DN	13		Rejected!	
CROONQUIST_NRAS_SIGNALING_UP	40		Rejected!	
CROONQUIST_NRAS_SIGNALING_DN	70		Rejected!	
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP	41		Rejected!	
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	97		Rejected!	
IRITANI_MAD1_TARGETS_UP	13		Rejected!	
IRITANI_MAD1_TARGETS_DN	46		Rejected!	
ZHAN_LATE_DIFFERENTIATION_GENES_UP	33		Rejected!	
ZHAN_LATE_DIFFERENTIATION_GENES_DN	17		Rejected!	
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_UP	17		Rejected!	
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	31		Rejected!	
ZHAN_V1_LATE_DIFFERENTIATION_GENES_UP	33		Rejected!	
ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN	16		Rejected!	
ISHIDA_E2F_TARGETS	52		Rejected!	
VALK_AML_CLUSTER_1	29		Rejected!	
VALK_AML_CLUSTER_2	29		Rejected!	
VALK_AML_CLUSTER_3	34		Rejected!	
VALK_AML_CLUSTER_4	30		Rejected!	
VALK_AML_CLUSTER_5	32		Rejected!	
VALK_AML_CLUSTER_6	34		Rejected!	
VALK_AML_CLUSTER_7	27		Rejected!	
VALK_AML_CLUSTER_8	26		Rejected!	
VALK_AML_CLUSTER_9	35		Rejected!	
VALK_AML_CLUSTER_10	33		Rejected!	
VALK_AML_CLUSTER_11	38		Rejected!	
VALK_AML_CLUSTER_12	30		Rejected!	
VALK_AML_CLUSTER_13	31		Rejected!	
VALK_AML_CLUSTER_15	31		Rejected!	
VALK_AML_CLUSTER_16	29		Rejected!	
VALK_AML_WITH_T_8_21_TRANSLOCATION	5		Rejected!	
VALK_AML_WITH_11Q23_REARRANGED	24		Rejected!	
VALK_AML_WITH_EVI1	25		Rejected!	
VALK_AML_WITH_CEBPA	37		Rejected!	
VALK_AML_WITH_FLT3_ITD	41		Rejected!	
JISON_SICKLE_CELL_DISEASE_UP	182		Rejected!	
JISON_SICKLE_CELL_DISEASE_DN	186		Rejected!	
POOLA_INVASIVE_BREAST_CANCER_UP	292		Rejected!	
POOLA_INVASIVE_BREAST_CANCER_DN	132		Rejected!	
DING_LUNG_CANCER_MUTATED_RECURRENTLY	6		Rejected!	
DING_LUNG_CANCER_BY_MUTATION_RATE	20		Rejected!	
TCGA_GLIOBLASTOMA_MUTATED	8		Rejected!	
CHEN_LIVER_METABOLISM_QTL_CIS	95		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP	116		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN	40		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G2	28		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	190		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN	53		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G5_DN	28		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP	66		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	19		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP	40		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN	15		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP	53		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN	10		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G56_UP	11		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	17		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP	47		Rejected!	
BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	51		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP	175		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	170		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	178		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN	179		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP	26		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN	52		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP	79		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_DN	25		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP	86		Rejected!	
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	194		Rejected!	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	109		Rejected!	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	138		Rejected!	
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_UP	62		Rejected!	
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_DN	70		Rejected!	
HOSHIDA_LIVER_CANCER_SURVIVAL_UP	73		Rejected!	
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	113		Rejected!	
KAPOSI_LIVER_CANCER_MET_UP	18		Rejected!	
KAPOSI_LIVER_CANCER_MET_DN	6		Rejected!	
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	53		Rejected!	
YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN	17		Rejected!	
YAMASHITA_LIVER_CANCER_STEM_CELL_UP	47		Rejected!	
YAMASHITA_LIVER_CANCER_STEM_CELL_DN	76		Rejected!	
LEE_LIVER_CANCER_HEPATOBLAST	16		Rejected!	
WANG_RECURRENT_LIVER_CANCER_UP	20		Rejected!	
WANG_RECURRENT_LIVER_CANCER_DN	16		Rejected!	
WOO_LIVER_CANCER_RECURRENCE_UP	105		Rejected!	
WOO_LIVER_CANCER_RECURRENCE_DN	78		Rejected!	
YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP	11		Rejected!	
YAMANAKA_GLIOBLASTOMA_SURVIVAL_DN	8		Rejected!	
MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP	12		Rejected!	
MONTERO_THYROID_CANCER_POOR_SURVIVAL_DN	11		Rejected!	
YAGI_AML_WITH_T_8_21_TRANSLOCATION	371		Rejected!	
YAGI_AML_WITH_INV_16_TRANSLOCATION	411		Rejected!	
YAGI_AML_WITH_T_9_11_TRANSLOCATION	132		Rejected!	
YAGI_AML_WITH_11Q23_REARRANGED	345		Rejected!	
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	350		Rejected!	
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	60		Rejected!	
MEISSNER_NPC_HCP_WITH_H3K4ME2	491	18		
MEISSNER_BRAIN_HCP_WITH_H3K4ME2	18		Rejected!	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	436	27		
MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3	34		Rejected!	
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	76		Rejected!	
MIKKELSEN_MCV6_LCP_WITH_H3K27ME3	26		Rejected!	
MIKKELSEN_MCV6_LCP_WITH_H3K4ME3	163		Rejected!	
MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	39		Rejected!	
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	206		Rejected!	
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	71		Rejected!	
MIKKELSEN_MEF_LCP_WITH_H3K4ME3	130		Rejected!	
MIKKELSEN_IPS_WITH_HCP_H3K27ME3	102		Rejected!	
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	84		Rejected!	
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	123		Rejected!	
MIKKELSEN_IPS_ICP_WITH_H3K27ME3	55		Rejected!	
MIKKELSEN_IPS_LCP_WITH_H3K4ME3_AND_H3K27ME3	5		Rejected!	
MIKKELSEN_IPS_LCP_WITH_H3K27ME3	10		Rejected!	
MIKKELSEN_IPS_LCP_WITH_H3K4ME3	175		Rejected!	
GLINSKY_CANCER_DEATH_UP	7		Rejected!	
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_UP	12		Rejected!	
KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN	6		Rejected!	
MARSON_FOXP3_TARGETS_UP	67		Rejected!	
MARSON_FOXP3_TARGETS_DN	54		Rejected!	
ONO_AML1_TARGETS_UP	24		Rejected!	
ONO_AML1_TARGETS_DN	41		Rejected!	
ONO_FOXP3_TARGETS_UP	23		Rejected!	
ONO_FOXP3_TARGETS_DN	42		Rejected!	
SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP	67		Rejected!	
SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_DN	20		Rejected!	
SCHOEN_NFKB_SIGNALING	34		Rejected!	
NGO_MALIGNANT_GLIOMA_1P_LOH	15		Rejected!	
YANAGISAWA_LUNG_CANCER_RECURRENCE	9		Rejected!	
KESHELAVA_MULTIPLE_DRUG_RESISTANCE	82		Rejected!	
WINNEPENNINCKX_MELANOMA_METASTASIS_DN	45		Rejected!	
TSAI_DNAJB4_TARGETS_UP	13		Rejected!	
TSAI_DNAJB4_TARGETS_DN	6		Rejected!	
ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN	43		Rejected!	
LI_PROSTATE_CANCER_EPIGENETIC	32		Rejected!	
UROSEVIC_RESPONSE_TO_IMIQUIMOD	19		Rejected!	
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS	45		Rejected!	
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD	20		Rejected!	
FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP	78		Rejected!	
FONTAINE_FOLLICULAR_THYROID_ADENOMA_DN	70		Rejected!	
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_UP	38		Rejected!	
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN	26		Rejected!	
FONTAINE_PAPILLARY_THYROID_CARCINOMA_UP	66		Rejected!	
FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN	80		Rejected!	
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL	16		Rejected!	
WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP	13		Rejected!	
WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN	10		Rejected!	
WEBER_METHYLATED_ICP_IN_FIBROBLAST	21		Rejected!	
WEBER_METHYLATED_ICP_IN_SPERM_UP	8		Rejected!	
WEBER_METHYLATED_ICP_IN_SPERM_DN	13		Rejected!	
WEBER_METHYLATED_LCP_IN_SPERM_UP	15		Rejected!	
WEBER_METHYLATED_LCP_IN_SPERM_DN	8		Rejected!	
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	55		Rejected!	
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN	9		Rejected!	
GYORFFY_DOXORUBICIN_RESISTANCE	39		Rejected!	
GYORFFY_MITOXANTRONE_RESISTANCE	35		Rejected!	
SYED_ESTRADIOL_RESPONSE	18		Rejected!	
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP	32		Rejected!	
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	14		Rejected!	
STEIN_ESR1_TARGETS	83		Rejected!	
STEIN_ESRRA_TARGETS	530		Rejected!	
STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA	18		Rejected!	
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	82		Rejected!	
LOPEZ_EPITHELIOID_MESOTHELIOMA	17		Rejected!	
LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_UP	8		Rejected!	
LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_DN	15		Rejected!	
LOPEZ_MESOTHELIOMA_SURVIVAL_UP	12		Rejected!	
LOPEZ_MESOTHELIOMA_SURVIVAL_DN	12		Rejected!	
KORKOLA_CORRELATED_WITH_POU5F1	32		Rejected!	
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	24		Rejected!	
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN	25		Rejected!	
KOBAYASHI_EGFR_SIGNALING_24HR_UP	102		Rejected!	
KOBAYASHI_EGFR_SIGNALING_24HR_DN	252		Rejected!	
FOURNIER_ACINAR_DEVELOPMENT_LATE_2	281		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	123		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_PCA1_DN	9		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_PCA3_UP	83		Rejected!	
BOYLAN_MULTIPLE_MYELOMA_PCA3_DN	70		Rejected!	
HOSHIDA_LIVER_CANCER_SUBCLASS_S1	235		Rejected!	
HOSHIDA_LIVER_CANCER_SUBCLASS_S2	115		Rejected!	
HOSHIDA_LIVER_CANCER_SUBCLASS_S3	266		Rejected!	
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	190		Rejected!	
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN	29		Rejected!	
CAIRO_HEPATOBLASTOMA_UP	213		Rejected!	
CAIRO_HEPATOBLASTOMA_DN	267		Rejected!	
CAIRO_HEPATOBLASTOMA_CLASSES_UP	612		Rejected!	
CAIRO_HEPATOBLASTOMA_CLASSES_DN	215		Rejected!	
CAIRO_LIVER_DEVELOPMENT_UP	166		Rejected!	
CAIRO_LIVER_DEVELOPMENT_DN	223		Rejected!	
CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL	16		Rejected!	
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	12		Rejected!	
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	56		Rejected!	
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_UP	10		Rejected!	
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN	9		Rejected!	
GUTIERREZ_MULTIPLE_MYELOMA_UP	36		Rejected!	
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2	13		Rejected!	
WINNEPENNINCKX_MELANOMA_METASTASIS_UP	162		Rejected!	
HAHTOLA_CTCL_CUTANEOUS	26		Rejected!	
HAHTOLA_CTCL_PATHOGENESIS	15		Rejected!	
UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN	36		Rejected!	
VANTVEER_BREAST_CANCER_POOR_PROGNOSIS	49		Rejected!	
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP	77		Rejected!	
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN	186		Rejected!	
KYNG_NORMAL_AGING_UP	15		Rejected!	
KYNG_NORMAL_AGING_DN	18		Rejected!	
KYNG_WERNER_SYNDROM_UP	14		Rejected!	
KYNG_WERNER_SYNDROM_DN	19		Rejected!	
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY	30		Rejected!	
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	19		Rejected!	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA	9		Rejected!	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	26		Rejected!	
ZHAN_MULTIPLE_MYELOMA_CD1_DN	47		Rejected!	
ZHAN_MULTIPLE_MYELOMA_CD2_DN	47		Rejected!	
ZHAN_MULTIPLE_MYELOMA_LB_DN	39		Rejected!	
ZHAN_MULTIPLE_MYELOMA_HP_DN	46		Rejected!	
ZHAN_MULTIPLE_MYELOMA_MF_DN	42		Rejected!	
ZHAN_MULTIPLE_MYELOMA_MS_DN	45		Rejected!	
ZHAN_MULTIPLE_MYELOMA_PR_DN	49		Rejected!	
DANG_REGULATED_BY_MYC_UP	68		Rejected!	
DANG_REGULATED_BY_MYC_DN	251		Rejected!	
DANG_MYC_TARGETS_UP	130		Rejected!	
DANG_MYC_TARGETS_DN	31		Rejected!	
DANG_BOUND_BY_MYC	1061		Rejected!	
DORN_ADENOVIRUS_INFECTION_12HR_UP	28		Rejected!	
DORN_ADENOVIRUS_INFECTION_12HR_DN	33		Rejected!	
